TIME,ALTITUDE,QC,PS,TAT,SAT,MACH,CAS,Throttle Angle,N1,Mag Hdg,PITCH,ROLL,Aileron Pilot Force,Elevator Stick Force,Rudder Force,Boom AoA,Boom AoSS,Rudder Position,STAB Position,Elevator Position,Aileron Position,Weight,Nx,Nz
SEC,FT,mBAR,INHG,DEGC,DEGC,,KTS,DEG,PCT,DEG,DEG,DEG,LBS,LBS,LBS,INOP,INOP,DEG,DEG,DEG,DEG,LB,G,G
51.8,16960,14.4375,15.59,0,-2,0.19623,94.06,17.39,39.899,70.351,18.21,-2.78,-2.7,15.4,-1.2,20.45,-0.68,-0.01,18.1,4.47,12.5,11471,0.158,0.894
51.9,16960,14.4375,15.59,0,-2,0.19623,94.06,17.39,39.899,70.351,18.21,-2.78,-1.5,13.5,-1.9,20.53,-0.35,-0.01,18.09,4.39,8.8,11471,0.163,0.863
52,16959,14.3125,15.59,0,-2,0.1958,93.87,17.52,39.879,70.477,18.32,-2.05,-4.1,15.7,-3.3,20.79,-0.82,-0.07,18.1,4.35,5.1,11495,0.347,0.972
52.1,16959,14.3125,15.59,0,-2,0.1958,93.87,17.52,39.879,70.477,18.32,-2.05,-5.7,16.7,-3.3,20.88,-0.53,-0.04,18.1,4.29,2.1,11495,0.272,0.869
52.2,16960,14.25,15.59,0,-2.25,0.19523,93.56,17.5,39.874,70.543,18.41,-1.55,-0.4,13.5,-3.4,21.04,-0.8,-0.1,18.1,3.79,-0.5,11496,0.362,0.843
52.3,16960,14.25,15.59,0,-2.25,0.19523,93.56,17.5,39.874,70.543,18.41,-1.55,-0.7,13.1,-2.7,21.12,-0.57,-0.14,18.09,3.56,-1.1,11496,0.337,0.817
52.4,16961,14.2187,15.59,-0.25,-2.25,0.19486,93.31,17.38,39.906,70.527,18.37,-1.82,-3.8,15.6,-2.7,21.27,-0.52,-0.17,18.09,3.83,-1.7,11498,0.365,0.848
52.5,16961,14.2187,15.59,-0.25,-2.25,0.19486,93.31,17.38,39.906,70.527,18.37,-1.82,-3.3,16.2,-1.4,21.47,-0.68,-0.17,18.09,3.98,-1.9,11498,0.261,0.98
52.6,16960,14.0937,15.59,-0.25,-2.5,0.19442,93.19,17.46,39.909,70.477,18.19,-2.43,4.4,14.9,0.7,21.71,-0.82,-0.04,18.09,4.33,-0.1,11500,0.241,0.69
52.7,16960,14.0937,15.59,-0.25,-2.5,0.19442,93.19,17.46,39.909,70.477,18.19,-2.43,2.8,15.2,0.2,21.42,-1.03,-0.04,18.09,5.36,4.8,11500,0.448,0.814
52.8,16955,14.0625,15.6,-0.75,-2.5,0.19367,92.81,17.52,39.909,70.395,17.94,-3.04,4.7,18.3,-1,21.22,-0.97,0.16,18.09,6.17,8.7,11480,0.312,0.915
52.9,16955,14.0625,15.6,-0.75,-2.5,0.19367,92.81,17.52,39.909,70.395,17.94,-3.04,0.2,15.7,-1.6,21.5,-1.08,0.09,18.09,6.54,10.7,11480,0.435,0.887
53,16952,13.9687,15.6,-0.75,-2.5,0.19336,92.69,17.43,39.899,70.395,17.71,-3.46,4.8,15.6,-0.3,21.23,-1.27,-0.04,18.09,6.79,12.2,11478,0.231,0.863
53.1,16952,13.9687,15.6,-0.75,-2.5,0.19336,92.69,17.43,39.899,70.395,17.71,-3.46,2.9,17.4,-0.2,20.84,-0.9,0.06,18.09,6.92,13.2,11478,0.423,0.814
53.2,16949,13.9062,15.6,-0.75,-2.75,0.19298,92.44,17.5,39.879,70.323,17.5,-3.61,-1.5,20.2,-0.5,21.15,-1.15,-0.01,18.09,7.23,14,11481,0.183,0.83
53.3,16949,13.9062,15.6,-0.75,-2.75,0.19298,92.44,17.5,39.879,70.323,17.5,-3.61,-3,19.1,-0.5,21.28,-1.35,0.06,18.08,7.73,13.1,11481,0.461,0.915
53.4,16944,13.8437,15.6,-1,-2.75,0.19211,92.12,17.64,39.906,70.367,17.29,-3.46,-2.1,19.4,1,20.93,-1.42,-0.14,18.08,7.7,12.3,11483,0.456,0.848
53.5,16944,13.8437,15.6,-1,-2.75,0.19211,92.12,17.64,39.906,70.367,17.29,-3.46,-4.2,22.7,0.2,20.71,-1.17,-0.2,18.08,8.75,11.8,11483,0.266,0.822
53.6,16939,13.7187,15.61,-1,-3,0.19173,91.94,17.53,39.886,70.428,17.15,-3.24,-7.5,24.4,-2,21.44,-1.49,-0.1,18.08,8.82,9.8,11483,0.39,0.783
53.7,16939,13.7187,15.61,-1,-3,0.19173,91.94,17.53,39.886,70.428,17.15,-3.24,-5.6,23.9,-2.1,21.38,-1.15,-0.01,18.09,9.3,6.8,11483,0.385,0.708
53.8,16933,13.6875,15.61,-1.25,-3,0.19123,91.69,17.56,39.919,70.417,17.08,-3.35,-1.1,22.9,-2.6,21.09,-1.2,0.13,18.08,9.27,4.2,11484,0.415,0.693
53.9,16933,13.6875,15.61,-1.25,-3,0.19123,91.69,17.56,39.919,70.417,17.08,-3.35,-3.4,28.8,-3.7,21.38,-1.69,0.06,18.08,9.71,2.6,11484,0.35,0.729
54,16930,13.625,15.61,-1.25,-3,0.19092,91.5,17.57,39.906,70.351,17.06,-3.99,-5.6,28.3,-2.3,21.54,-1.74,-0.04,18.08,10.04,1.8,11484,0.236,0.814
54.1,16930,13.625,15.61,-1.25,-3,0.19092,91.5,17.57,39.906,70.351,17.06,-3.99,3.5,24.2,-1.8,21.17,-1.57,0.09,18.08,10.23,2,11484,0.362,0.61
54.2,16927,13.5312,15.62,-1.25,-3.25,0.1903,91.25,17.54,39.91,70.252,17.13,-4.73,3.8,26.3,-1.8,21.34,-1.89,-0.01,18.08,9.97,5.3,11484,0.236,0.693
54.3,16927,13.5312,15.62,-1.25,-3.25,0.1903,91.25,17.54,39.91,70.252,17.13,-4.73,1,25.1,-1.5,21.82,-1.85,0.16,18.08,9.95,9,11484,0.388,0.806
54.4,16925,13.4687,15.62,-1.25,-3.25,0.18955,90.87,17.53,39.902,70.098,17.31,-5.36,2.9,23.5,0,21.41,-2.15,0.13,18.08,10.1,11.9,11487,0.181,0.75
54.5,16925,13.4687,15.62,-1.25,-3.25,0.18955,90.87,17.53,39.902,70.098,17.31,-5.36,3.8,21.7,-1.1,21.68,-2.15,0.26,18.08,9.86,13,11487,0.057,0.83
54.6,16921,13.3125,15.62,-1.25,-3.25,0.18886,90.62,17.45,39.874,69.944,17.52,-5.78,1.6,18,-1.3,22.42,-2.07,0.22,18.08,9.54,15.3,11486,0.332,0.879
54.7,16921,13.3125,15.62,-1.25,-3.25,0.18886,90.62,17.45,39.874,69.944,17.52,-5.78,0.1,18.1,-2.3,21.95,-2.47,0.42,18.07,9.86,15.7,11486,0.393,0.762
54.8,16915,13.2187,15.62,-1.25,-3.25,0.18717,89.87,17.52,39.892,69.856,17.72,-5.62,1,20.8,-1.6,21.98,-2.45,0.45,18.08,9.84,16.3,11487,0.087,0.949
54.9,16915,13.2187,15.62,-1.25,-3.25,0.18717,89.87,17.52,39.892,69.856,17.72,-5.62,-0.4,19.7,-1.5,22.93,-2.27,0.26,18.07,9.98,16.5,11487,0.214,0.91
55,16912,13,15.62,-1.25,-3.25,0.18655,89.56,17.54,39.895,69.845,17.89,-4.5,-3,14.6,-2.7,22.98,-2.05,0.45,18.07,9.94,15.5,11487,0.208,0.794
55.1,16912,13,15.62,-1.25,-3.25,0.18655,89.56,17.54,39.895,69.845,17.89,-4.5,-8,22.1,-1.9,23.08,-2.37,0.19,18.07,9.8,10.9,11487,0.261,0.693
55.2,16906,12.8125,15.63,-1.25,-3.25,0.18511,88.87,17.67,39.919,69.812,17.95,-2.85,-3.9,27.2,-0.7,23.55,-1.39,0.22,18.07,9.46,6.1,11491,0.075,0.75
55.3,16906,12.8125,15.63,-1.25,-3.25,0.18511,88.87,17.67,39.919,69.812,17.95,-2.85,-3.4,26.7,-2,24.11,-1.6,0.09,18.07,11.19,3.7,11491,0.277,0.944
55.4,16900,12.6875,15.63,-1.25,-3.25,0.18361,88.19,17.46,39.886,69.702,17.85,-1.33,-2.7,24.4,-2.1,23.47,-1.32,0.16,18.07,10.89,2,11491,0.335,0.737
55.5,16900,12.6875,15.63,-1.25,-3.25,0.18361,88.19,17.46,39.886,69.702,17.85,-1.33,-4.4,29.4,-1.5,23.7,-1.2,-0.01,18.07,11.04,0.5,11491,0.332,0.703
55.6,16895,12.5937,15.64,-1.25,-3,0.18336,88,17.45,39.834,69.542,17.56,-0.04,-2.9,37.5,-1,24.17,0,-0.14,18.07,10.96,-0.9,11493,0.077,0.556
55.7,16895,12.5937,15.64,-1.25,-3,0.18336,88,17.45,39.834,69.542,17.56,-0.04,-1,37.9,-0.5,24.19,0.78,-0.46,18.07,9.49,-2.5,11493,0.201,0.773
55.8,16889,12.5625,15.64,-1,-3,0.1833,87.87,17.43,39.826,69.333,17.1,0.71,-4.1,36.5,-1.4,24.76,0.9,0.13,18.07,8.05,-3.2,11493,0.279,0.618
55.9,16889,12.5625,15.64,-1,-3,0.1833,87.87,17.43,39.826,69.333,17.1,0.71,-1,44.9,-0.5,24.87,0.63,0.13,18.07,6.51,-3,11493,0.246,0.796
56,16883,12.625,15.64,-1,-3,0.18374,88,17.57,39.884,69.108,16.31,1.01,-0.5,48.1,2,24.3,1.56,-0.01,18.07,5.74,-1.7,11496,0.186,0.685
56.1,16883,12.625,15.64,-1,-3,0.18374,88,17.57,39.884,69.108,16.31,1.01,2.2,42.4,2.1,23.71,2.32,-0.14,18.06,4.79,-0.6,11496,0.251,0.796
56.2,16878,12.8437,15.65,-1,-2.75,0.18549,88.62,17.33,39.864,68.827,15.22,0.88,1.6,23.8,2.5,23.71,1.94,-0.3,18.07,3.08,0.6,11496,0.299,0.835
56.3,16878,12.8437,15.65,-1,-2.75,0.18549,88.62,17.33,39.864,68.827,15.22,0.88,3.7,17,2.3,23.6,1.66,-0.1,18.07,0.72,2.4,11496,0.322,0.858
56.4,16871,13,15.65,-1,-2.75,0.18774,89.62,17.6,39.881,68.508,13.77,0.1,4,20.3,0.7,23.63,1.89,-0.14,18.06,-1.19,3.6,11496,0.287,0.768
56.5,16871,13,15.65,-1,-2.75,0.18774,89.62,17.6,39.881,68.508,13.77,0.1,5.8,17.4,2.3,22.97,2.34,-0.04,18.06,-3.37,4.8,11496,0.11,0.662
56.6,16866,13.4062,15.65,-1,-3,0.18942,90.31,17.46,39.85,68.189,11.94,-1.34,3.8,10.6,4.7,21.71,1.86,-0.3,18.07,-5.11,7.4,11496,0.259,0.713
56.7,16866,13.4062,15.65,-1,-3,0.18942,90.31,17.46,39.85,68.189,11.94,-1.34,2.6,14.6,3.5,21.44,1.68,-0.17,18.06,-6.65,8.8,11496,0.183,0.801
56.8,16854,13.6562,15.66,-1.25,-3,0.19273,91.87,17.65,39.839,67.931,10,-3.44,5.3,18.1,3,21.25,1.81,-0.14,18.07,-7.49,9.6,11499,0.181,0.682
56.9,16854,13.6562,15.66,-1.25,-3,0.19273,91.87,17.65,39.839,67.931,10,-3.44,5.4,9.2,3.8,19.6,1.78,0.03,18.06,-4.54,12,11499,0.299,0.719
57,16836,13.9375,15.67,-1.25,-3,0.19348,92.44,17.43,39.825,67.766,7.86,-5.99,3.6,1.3,4.8,18.2,0.96,0.13,18.06,-2.76,15.7,11499,0.024,0.762
57.1,16836,13.9375,15.67,-1.25,-3,0.19348,92.44,17.43,39.825,67.766,7.86,-5.99,4.5,5.2,2.2,17.98,0.8,0.22,18.06,-4.14,16.1,11499,0.047,0.77
57.2,16810,13.8437,15.69,-1.25,-3.25,0.19236,92.37,17.5,39.834,67.771,5.73,-7.96,6.6,8.7,1,16.74,0.78,0.39,18.06,-5.18,16.8,11501,0.166,0.801
57.3,16810,13.8437,15.69,-1.25,-3.25,0.19236,92.37,17.5,39.834,67.771,5.73,-7.96,6.3,4.1,1.8,15.38,0.15,0.42,18.06,-4.97,18.4,11501,0.047,0.819
57.4,16785,13.7187,15.71,-1.25,-3.25,0.19005,91.56,17.54,39.847,67.964,3.72,-8.71,5.8,3.4,3.9,14.89,0.11,0.49,18.06,-4.97,19.7,11501,0.045,0.695
57.5,16785,13.7187,15.71,-1.25,-3.25,0.19005,91.56,17.54,39.847,67.964,3.72,-8.71,4.9,9.2,2.2,13.91,0.13,0.65,18.06,-4.85,19.6,11501,0.337,0.618
57.6,16765,13.5,15.72,-1.25,-3.25,0.18923,91.19,17.55,39.805,68.277,1.9,-8.4,0.2,10,0.7,12.76,-0.02,0.62,18.06,-4.58,19.4,11500,0.166,0.641
57.7,16765,13.5,15.72,-1.25,-3.25,0.18923,91.19,17.55,39.805,68.277,1.9,-8.4,-2.1,10.3,-1.1,12.14,-0.53,0.58,18.05,-3.59,15.7,11500,0.211,0.726
57.8,16748,13.4375,15.73,-1.25,-3.25,0.1888,90.81,17.51,39.834,68.585,0.43,-7.72,-1.6,10.5,-2.1,11.55,-0.33,0.42,18.06,-2.54,8.9,11500,0.019,0.638
57.9,16748,13.4375,15.73,-1.25,-3.25,0.1888,90.81,17.51,39.834,68.585,0.43,-7.72,-1.4,8.3,-3.3,10.47,-0.25,0.32,18.06,-2.3,4.7,11500,0.128,0.695
58,16740,13.4687,15.74,-1.25,-3.25,0.18911,90.87,17.55,39.805,68.816,-0.9,-6.9,-0.4,8.8,-3.5,9.97,-0.75,0.26,18.06,-2.8,4.1,11501,0.206,0.628
58.1,16740,13.4687,15.74,-1.25,-3.25,0.18911,90.87,17.55,39.805,68.816,-0.9,-6.9,-0.1,9.7,-4.4,9.7,-1.03,0.26,18.06,-3.25,4.1,11501,-0.021,0.62
58.2,16734,13.625,15.74,-1.25,-3,0.1903,91.31,17.58,39.822,69.009,-1.97,-6.01,-1.5,9.9,-5,9.06,-0.65,0.09,18.06,-3.11,4.1,11501,0.019,0.525
58.3,16734,13.625,15.74,-1.25,-3,0.1903,91.31,17.58,39.822,69.009,-1.97,-6.01,-1.3,9.3,-3.3,8.66,-0.77,0.09,18.06,-3.11,4.1,11501,0.156,0.607
58.4,16727,13.7187,15.74,-1,-3,0.19173,91.94,17.53,39.802,69.135,-2.77,-5.02,-2.6,10.1,-2.8,8.69,-1.15,0.09,18.05,-3.2,4.1,11505,0.282,0.726
58.5,16727,13.7187,15.74,-1,-3,0.19173,91.94,17.53,39.802,69.135,-2.77,-5.02,-2.3,11.1,-2.5,8.5,-0.98,0.09,18.06,-3.03,3.6,11505,0.13,0.517
58.6,16720,13.9375,15.75,-1,-3,0.19248,92.31,17.53,39.812,69.218,-3.31,-4,-2.5,12.9,-2.4,8.24,-0.87,0.06,18.05,-2.78,3,11505,0.208,0.607
58.7,16720,13.9375,15.75,-1,-3,0.19248,92.31,17.53,39.812,69.218,-3.31,-4,-2.1,13.2,-0.2,8.3,-1.23,0.09,18.05,-2.49,2.6,11505,0.173,0.659
58.8,16709,14.0312,15.76,-1,-3,0.19373,92.94,17.5,39.808,69.245,-3.58,-3.04,0.5,11.4,1.9,8.41,-1.2,0.16,18.05,-2.51,2.6,11508,0.188,0.659
58.9,16709,14.0312,15.76,-1,-3,0.19373,92.94,17.5,39.808,69.245,-3.58,-3.04,1,11.1,1.6,8.24,-0.98,0.22,18.05,-2.86,2.6,11508,0.193,0.602
59,16700,14.2187,15.76,-1,-3,0.19442,93.31,17.5,39.787,69.245,-3.69,-2.02,-0.7,10.8,-0.2,8.38,-0.97,0.22,18.05,-3.02,2.6,11508,0.272,0.543
59.1,16700,14.2187,15.76,-1,-3,0.19442,93.31,17.5,39.787,69.245,-3.69,-2.02,-1.5,11,-1.3,8.69,-1.05,0.26,18.06,-3.04,2.6,11508,0.15,0.597
59.2,16691,14.4687,15.77,-1,-3,0.19592,94,17.54,39.808,69.212,-3.62,-1.03,-2.4,10.2,-0.9,8.72,-0.78,0.26,18.06,-3.06,2.4,11511,0.181,0.731
59.3,16691,14.4687,15.77,-1,-3,0.19592,94,17.54,39.808,69.212,-3.62,-1.03,-2.9,10.1,-0.9,8.8,-0.6,0.29,18.05,-3.07,1.5,11511,0.156,0.698
59.4,16682,14.5937,15.77,-0.75,-3,0.19761,94.81,17.56,39.797,69.163,-3.44,-0.21,-3.1,11.3,-0.8,9.31,-0.58,0.26,18.05,-3.06,0.5,11511,0.193,0.675
59.5,16682,14.5937,15.77,-0.75,-3,0.19761,94.81,17.56,39.797,69.163,-3.44,-0.21,-2.4,11.9,-1,9.41,-0.3,0.26,18.05,-2.96,0.4,11511,0.153,0.711
59.6,16672,14.8437,15.78,-0.75,-3,0.19842,95.25,17.6,39.787,69.086,-3.17,0.4,-0.5,12.7,-1.7,9.69,-0.1,0.22,18.05,-2.88,0.4,11515,0.12,0.695
59.7,16672,14.8437,15.78,-0.75,-3,0.19842,95.25,17.6,39.787,69.086,-3.17,0.4,-0.4,14.1,-2,10.11,0.02,0.19,18.05,-2.72,0.4,11515,0.324,0.814
59.8,16659,15,15.79,-0.75,-3,0.20042,96.19,17.51,39.808,69.014,-2.86,0.77,0.5,13.2,-0.5,10.39,-0.03,0.19,18.05,-2.42,0.4,11515,0.314,0.706
59.9,16659,15,15.79,-0.75,-3,0.20042,96.19,17.51,39.808,69.014,-2.86,0.77,2.2,12.7,1.2,10.47,0.15,0.19,18.05,-2.4,0.4,11515,0.133,0.804
60,16648,15.2812,15.79,-0.75,-3,0.2013,96.62,17.52,39.794,68.948,-2.47,0.96,3.3,10.8,-0.4,10.7,0.3,0.19,18.05,-2.38,0.8,11517,0.299,0.801
60.1,16648,15.2812,15.79,-0.75,-3,0.2013,96.62,17.52,39.794,68.948,-2.47,0.96,2.9,9.8,0.5,11.16,0.7,0.19,18.05,-2.37,1.9,11517,0.057,0.791
60.2,16637,15.5937,15.8,-0.75,-3,0.20323,97.56,17.43,39.8,68.915,-2.06,1.03,1.6,9.3,1.3,11.34,0.51,0.22,18.05,-2.37,2.2,11517,0.208,0.755
60.3,16637,15.5937,15.8,-0.75,-3,0.20323,97.56,17.43,39.8,68.915,-2.06,1.03,-0.6,10.3,0.2,11.52,0.71,0.22,18.06,-2.37,2.2,11517,0.272,0.654
60.4,16625,15.7187,15.81,-0.75,-3,0.20455,98.31,17.5,39.784,68.915,-1.66,0.98,-1.8,12.2,-1.4,11.85,0.86,0.22,18.05,-2.25,2.2,11513,0.15,0.711
60.5,16625,15.7187,15.81,-0.75,-3,0.20455,98.31,17.5,39.784,68.915,-1.66,0.98,-2.5,12.2,-1.4,12.03,0.75,0.22,18.05,-1.78,2.2,11513,0.337,0.822
60.6,16614,15.9375,15.82,-0.75,-3,0.20517,98.69,17.56,39.805,68.965,-1.25,0.82,-2.4,12,-1,12.16,0.78,0.22,18.05,-1.5,1.9,11513,0.246,0.843
60.7,16614,15.9375,15.82,-0.75,-3,0.20517,98.69,17.56,39.805,68.965,-1.25,0.82,-2.9,12.2,-1.4,12.46,1.01,0.16,18.05,-1.48,1.2,11513,0.135,0.91
60.8,16598,16.0625,15.83,-0.75,-3,0.20686,99.5,17.51,39.808,69.053,-0.87,0.62,-3,12.7,-2.7,12.77,0.76,0.19,18.05,-1.45,0.6,11513,0.178,0.881
60.9,16598,16.0625,15.83,-0.75,-3,0.20686,99.5,17.51,39.808,69.053,-0.87,0.62,-0.6,10.1,-3.4,12.8,0.61,0.16,18.05,-1.45,0.6,11513,0.299,0.954
61,16587,16.2812,15.83,-0.75,-3,0.20742,99.81,17.47,39.794,69.19,-0.49,0.32,3.3,8.4,-2.8,13.25,0.48,0.16,18.05,-1.68,0.7,11513,0.302,0.907
61.1,16587,16.2812,15.83,-0.75,-3,0.20742,99.81,17.47,39.794,69.19,-0.49,0.32,3.4,6.5,-3,13.48,0.61,0.19,18.05,-1.87,1.5,11513,0.466,0.982
61.2,16577,16.5625,15.84,-0.75,-3,0.20892,100.56,17.37,39.808,69.372,-0.15,0.07,3.7,5,-1,13.21,0.65,0.19,18.05,-1.9,2.2,11513,0.249,0.969
61.3,16577,16.5625,15.84,-0.75,-3,0.20892,100.56,17.37,39.808,69.372,-0.15,0.07,3.3,6.1,1.7,13.29,0.55,0.32,18.05,-1.94,2.6,11513,0.289,0.931
61.4,16566,16.6562,15.85,-0.5,-3,0.21048,101.31,17.51,39.815,69.597,0.13,-0.06,2.2,5.7,5.3,13.7,0.58,0.58,18.05,-2,2.7,11513,0.176,1.042
61.5,16566,16.6562,15.85,-0.5,-3,0.21048,101.31,17.51,39.815,69.597,0.13,-0.06,-0.8,6.7,3.5,13.73,0.58,0.81,18.05,-2.07,2.7,11513,0.186,1.075
61.6,16555,16.875,15.85,-0.5,-2.75,0.21092,101.62,17.6,39.797,69.861,0.34,-0.1,-1.9,7.1,0,13.66,0.61,0.75,18.05,-2.1,2.5,11513,0.256,1.088
61.7,16555,16.875,15.85,-0.5,-2.75,0.21092,101.62,17.6,39.797,69.861,0.34,-0.1,-2.3,7.6,-2.5,13.97,0.18,0.62,18.05,-2.15,2.3,11513,0.128,0.995
61.8,16540,17.0312,15.86,-0.25,-2.75,0.21255,102.31,17.68,39.819,70.114,0.49,-0.12,-2.6,8.3,-5.2,13.96,0.16,0.39,18.05,-2.15,1.6,11513,0.264,0.938
61.9,16540,17.0312,15.86,-0.25,-2.75,0.21255,102.31,17.68,39.819,70.114,0.49,-0.12,-3.1,9.2,-4.6,13.07,0.6,0.39,18.06,-2.13,1.1,11513,0.272,1.088
62,16529,17.3125,15.87,-0.25,-2.75,0.21386,102.94,17.5,39.802,70.389,0.59,-0.05,-3.2,9.4,-3.9,13.25,0.02,0.39,18.05,-2.11,0.5,11513,0.322,1.114
62.1,16529,17.3125,15.87,-0.25,-2.75,0.21386,102.94,17.5,39.802,70.389,0.59,-0.05,-3.4,8.9,-3.5,13.42,-0.57,0.35,18.05,-2.15,-0.1,11513,0.261,1.042
62.2,16517,17.5312,15.88,-0.25,-2.75,0.21498,103.62,17.4,39.818,70.648,0.65,-0.02,-3.7,8.7,-3.3,13.37,0.38,0.39,18.05,-2.34,-1.1,11513,0.425,0.985
62.3,16517,17.5312,15.88,-0.25,-2.75,0.21498,103.62,17.4,39.818,70.648,0.65,-0.02,-4.1,10,-2.7,13.42,0.03,0.42,18.06,-2.44,-1.9,11513,0.163,1.021
62.4,16505,17.625,15.89,0,-2.75,0.21573,104.06,17.39,39.805,70.884,0.71,-0.09,-4,12.4,-2.1,13.4,-0.55,0.42,18.06,-2.13,-2.2,11513,0.042,0.949
62.5,16505,17.625,15.89,0,-2.75,0.21573,104.06,17.39,39.805,70.884,0.71,-0.09,-3.7,13.5,-1.4,13.23,-0.23,0.42,18.05,-1.51,-2.7,11513,0.251,1.011
62.6,16493,17.7812,15.89,0,-2.25,0.21636,104.37,17.43,39.825,71.11,0.8,-0.2,-2.3,13.6,-0.9,13.39,-1.15,0.42,18.06,-1.09,-2.9,11513,0.234,0.993
62.7,16493,17.7812,15.89,0,-2.25,0.21636,104.37,17.43,39.825,71.11,0.8,-0.2,1.2,13,-1.1,13.04,-0.13,0.49,18.05,-1.08,-2.9,11513,0.395,0.941
62.8,16478,17.875,15.9,0.5,-2.25,0.2168,104.75,17.6,39.808,71.313,0.92,-0.25,2.9,12.3,-0.1,13.07,-0.45,0.52,18.06,-1.15,-2.2,11481,0.145,1.109
62.9,16478,17.875,15.9,0.5,-2.25,0.2168,104.75,17.6,39.808,71.313,0.92,-0.25,2.5,11.8,0,12.85,-0.45,0.55,18.05,-1.15,-0.8,11481,0.156,0.928
63,16467,18.0312,15.91,0.5,-2.25,0.2178,105.12,17.51,39.822,71.539,1.09,-0.17,-1.1,11.6,-0.6,13.21,-1.17,0.55,18.06,-1.19,-0.7,11481,0.095,1.055
63.1,16467,18.0312,15.91,0.5,-2.25,0.2178,105.12,17.51,39.822,71.539,1.09,-0.17,-2.7,12.7,-0.4,13.03,-0.97,0.55,18.06,-1.34,-0.7,11481,0.279,1.008
63.2,16456,18.3125,15.92,0.5,-2,0.21892,105.69,17.47,39.808,71.742,1.27,-0.02,-3.6,13.5,-0.5,12.98,-0.83,0.55,18.06,-1.31,-1.3,11481,0.166,1.055
63.3,16456,18.3125,15.92,0.5,-2,0.21892,105.69,17.47,39.808,71.742,1.27,-0.02,-4,13.6,-0.6,13.17,-1.05,0.58,18.06,-1.19,-2.2,11481,0.145,1.024
63.4,16445,18.4062,15.93,0.75,-2,0.22048,106.44,17.45,39.826,71.913,1.49,-0.02,-4.1,13.1,-0.5,12.76,-1.49,0.55,18.06,-1.18,-2.8,11481,0.236,1.137
63.5,16445,18.4062,15.93,0.75,-2,0.22048,106.44,17.45,39.826,71.913,1.49,-0.02,-3.3,12,-1.1,12.52,-1.65,0.58,18.06,-1.21,-3.2,11481,0.342,0.956
63.6,16435,18.5937,15.93,0.75,-1.75,0.22092,106.75,17.55,39.819,72.039,1.69,-0.07,-3,11.3,-3,12.43,-1.84,0.62,18.06,-1.34,-3.3,11481,0.272,1.075
63.7,16435,18.5937,15.93,0.75,-1.75,0.22092,106.75,17.55,39.819,72.039,1.69,-0.07,-0.7,10.1,-3.2,12.3,-1.32,0.55,18.06,-1.7,-3.3,11481,0.186,1.044
63.8,16421,18.6562,15.94,1,-1.75,0.22142,107.06,17.44,39.834,72.116,1.92,-0.05,1.3,9.6,-1.7,12.66,-1.27,0.55,18.06,-2.07,-3.3,11481,0.289,1.093
63.9,16421,18.6562,15.94,1,-1.75,0.22142,107.06,17.44,39.834,72.116,1.92,-0.05,1.2,8.4,-2.1,12.36,-1.03,0.55,18.06,-2.41,-3.3,11481,0.388,1.042
64,16410,18.8437,15.95,1,-1.75,0.22236,107.44,17.6,39.812,72.171,2.13,-0.23,-0.7,8.6,-2.7,12.41,-1.4,0.55,18.06,-2.73,-3.3,11478,0.153,1.099
64.1,16410,18.8437,15.95,1,-1.75,0.22236,107.44,17.6,39.812,72.171,2.13,-0.23,-2.3,9.3,-1.4,12.88,-1.64,0.52,18.06,-2.78,-3.3,11478,0.357,1.101
64.2,16400,19.0625,15.95,1,-1.5,0.22336,108,17.4,39.839,72.215,2.31,-0.36,-2,8.5,-0.8,12.41,-1.18,0.52,18.06,-2.85,-3.3,11478,0.284,1.106
64.3,16400,19.0625,15.95,1,-1.5,0.22336,108,17.4,39.839,72.215,2.31,-0.36,-1.1,9.3,-1,12.54,-1.25,0.52,18.06,-2.97,-3.3,11478,0.201,0.98
64.4,16390,19.125,15.96,1.25,-1.5,0.22436,108.5,17.53,39.818,72.243,2.47,-0.48,0.3,11.1,-0.6,12.68,-0.8,0.52,18.06,-2.61,-3.3,11477,0.297,1.078
64.5,16390,19.125,15.96,1.25,-1.5,0.22436,108.5,17.53,39.818,72.243,2.47,-0.48,0.4,11.1,-0.7,12.25,-1.2,0.52,18.07,-2.22,-3.3,11477,0.337,1.184
64.6,16380,19.3125,15.97,1.25,-1.25,0.22479,108.75,17.51,39.829,72.243,2.63,-0.74,-0.9,10.3,-1.2,12.32,-1.17,0.52,18.07,-2.35,-3.3,11477,0.423,1.013
64.7,16380,19.3125,15.97,1.25,-1.25,0.22479,108.75,17.51,39.829,72.243,2.63,-0.74,-1.6,11.2,-1.8,12.47,-0.73,0.52,18.07,-2.48,-3.3,11477,0.372,0.975
64.8,16368,19.4687,15.98,1.5,-1.25,0.22604,109.31,17.48,39.832,72.243,2.8,-1.1,-0.2,12.2,-1.4,12.55,-0.95,0.49,18.07,-2.49,-3.3,11475,0.236,1.187
64.9,16368,19.4687,15.98,1.5,-1.25,0.22604,109.31,17.48,39.832,72.243,2.8,-1.1,1.9,12,-0.5,12.35,-1.07,0.49,18.07,-2.3,-3.2,11475,0.398,1.07
65,16359,19.5937,15.98,1.5,-1.25,0.22617,109.5,17.44,39.834,72.265,3.01,-1.46,2.7,11.3,-0.5,12.35,-1.05,0.52,18.07,-2,-2.5,11475,0.34,1.223
